stream;start_date;end_date;topic;keywords;stt
RTP1_HD;2024-10-02 13:36:42.0;2024-10-02 13:37:03.0;;tristeza, ontem, ânimo, continuar, trabalho;Foi uma tristeza o que aconteceu ontem, mas nós temos que manter o ânimo e continuar o nosso trabalho.
RTP1_HD;2024-10-02 13:37:03.0;2024-10-02 13:37:12.0;;aprender, cuidado, escolhas, vida, Quem se arma?;Além de aprender que é preciso tomar muito cuidado com as escolhas que fazemos ao longo da vida. Quem se arma?
RTP1_HD;2024-10-02 13:37:16.0;2024-10-02 13:37:33.0;;liberdade, vida, futuro, batalhem, lutem, álcool, drogas;E perder a liberdade não é o pior que pode acontecer, e sim perder a vida. Gente, e vocês podem construir um futuro maravilhoso aqui. Então batalhem, lutem e não se envolvam com álcool, com drogas, com nada que vai fazer mal para a vida de vocês.
RTP1_HD;2024-10-02 13:37:35.0;2024-10-02 13:39:27.0;;treinar, jogo, agência, aquecer, jejum, exame de Sanchi, Pepe, mãe, treino, jantar, suco, bolacha, quentinha, dona Serena, babador, Bibiana, pizzas, seu Luiz;O que nós precisamos fazer mesmo é treinar. E com garra. Porque o jogo contra a outra agência já está se aproximando. E nós vamos pra frente. Todo mundo em pé agora. Colhe chinelo pra aquecer. Vamos lá, moçada! Bora! Bora! Para, para, para! Para, para, para! Para, para, para! Para, para, para! Para, para, para! Mas o que está acontecendo aqui? O que é, senhora? Mamma mia! Perdeu! Perdeu não! Tem comida aqui dentro. O cheiro está maravilhoso! E o filho não pode treinar depois de 12 horas em jejum? Precisa mandar ele primeiro. Ele já lanchou depois do exame de Sanchi. Sanchi não é comida. Queria ver se fosse seu filho. Meu Pepe precisa de sustância. Aí galera, o Pepe é o maior filho da mama, hein? E ficando com a mãe dos outros, Caio? Falando você que tem filhado de vidro, é esse mesmo? Sim. Olha, a senhora me desculpe, mas terá que abandonar o campo, porque está atrapalhando o nosso treino. Por favor, eu juro que no jantar eu como mais e mais e mais e mais, ok? Eu só saio daqui depois que você manjare. Eu já tomei um suco, já comi bolacha, tá tudo... Bolacha não é comida, Pepe! Mamina, mamina, me ajuda. Você gosta do meu filho, vai me ajudar. Tem quentinha para todo mundo. Sem poltrona, vai de atrás! Ih, que horror! Por favor, vocês almoçaram, vão treinar, o que é isso? Cal, peraí, mas você não devia ter deixado a tua mamãe lá. Até parece que alguém segura a dona Serena, né papá? Mas os males o menor também, pelo menos ela não levou um babador pro Pepe não sujar a boca de novo, né? Oi? Oi, dá licença, oi, seu Luíde. E aí, Bibiana, tudo bem? Tudo bem? Oi, Nave. Olá. Vim encomendar umas pizzas pra levar pra viagem. Não, hoje não, obrigado, seu Luiz. Eu queria falar em particular com você, Bibiana. Pode ser? Comigo? É, claro. Tá. Claro. Desculpa.
RTP1_HD;2024-10-02 13:39:28.0;2024-10-02 13:39:59.0;;vestido, sensual, provocante, parar o trânsito, quebrar a banca, rebentar a boca do balão, corpo maravilhoso;Aconteceu alguma coisa? É coisa boa. Eu queria... Encomendar um vestido. Ah! Que ótimo! Que ótimo! Bom, vou te mostrar os croquis então, mas... Você já tem alguma ideia assim do que você quer? Já, já, já. Tem assim... Eu quero um vestido que seja assim bem sensual, bem provocante. Sabe aquele de parar o trânsito? Quebrar a banca, assim, rebentar a boca do balão. Sei, sei. Eu acho que eu não tenho nada assim já desenhado, mas eu posso providenciar, se for uma maneira. Até porque com esse corpo maravilhoso, qualquer coisa vai ficar incrível.
RTP1_HD;2024-10-02 13:40:15.0;2024-10-02 13:40:21.0;Crime, Law & Justice;Ganado, delegado, Leandro Bigarau;Eu vou ligar pro Ganado pra ele falar com aquele delegado amigo dele. O Leandro Bigarau.
RTP1_HD;2024-10-02 13:40:38.0;2024-10-02 13:40:47.0;;Fernanda, pai, oportunidade, anjinhos, passe de mar;Não estava preparada para isso. Fernanda acreditou, pai, que todos eles, tendo uma oportunidade, se transformariam em anjinhos, como num passe de mar.
RTP1_HD;2024-10-02 13:41:18.0;2024-10-02 13:41:24.0;Sports;pena, rapaz, vergonha;Eu fiquei com muita pena do rapaz, ele passou a maior vergonha.
RTP1_HD;2024-10-02 13:41:25.0;2024-10-02 13:41:42.0;Sports;convencer, comer, depois do treino, tentado, atacar, quentinha, cheiro, Rosa Flor, Dona Serena, esperar, final do treino, arquibancada, resistir;O pior de tudo foi convencer essa rapaziada a só comer depois do treino. E aí eu confesso que eu mesmo quei tentado atacar uma quentinha dessas aí. O cheiro está maravilhoso. E se não fosse a Rosa Flor convencer a Dona Serena a esperar o final do treino lá na arquibancada, ninguém ia resistir não.
RTP1_HD;2024-10-02 13:41:44.0;2024-10-02 13:42:00.0;Sports;Pepe, bom de bola, expulsão, escolinha, pai, torcedor fanático, filho, jogador, mãe de miss;Olha, se o Pepe não fosse tão bom de bola, era caso de expulsão da escolinha. Porque uma coisa é aturar pai, que é torcedor fanático, do filho candidato a jogador. Agora, mãe de miss, aí é demais. Não podiam ter me expulsado.
RTP1_HD;2024-10-02 13:42:09.0;2024-10-02 13:42:20.0;Family and Relationships;Hernania, Tatiana, Mauro, jogadores, filho, marido;Olha, fica tranquila que o seu Hernania, a dona Tatiana e o seu Mauro, eles vão cuidar direitinho dos jogadores. Quem sabe cuidar do meu filho sou eu. O próximo de mim é a minha marido.
RTP1_HD;2024-10-02 13:42:21.0;2024-10-02 13:43:08.0;Family and Relationships;6 meses de idade, macarrão de espaguete, Pepe, risco de desmaiar, cabeça na grama, miolo mole, quentinhas, Liberaciona, escorrega, cai de costas, comprime a medula, paralítico, molharam a grama, fofinha, ignora;6 meses de idade, comei o primeiro macarrão de espaguete, nem dente tinha ainda. Você tá achando bom meu Pepe correndo risco de desmaiar, bater com a cabeça na grama e ficar com os miolo mole? Não, não, não, claro que não. Até porque por mim, ele tinha comida as duas quentinhas que a senhora trouxe, entendeu? Até eu ia comer com ele pra fazer companhia. Liberaciona, então? Toda, toda, total. Até porque vai que ele tá correndo por aí, entendeu? Ele escorrega, ele cai de costas, comprime a medula e fica paralítico. Eu não tinha pensado nisso. Não, não, olha só. Não, eles molharam a grama. A grama, se ele cair, tá fofinha, tá molhada. Você ignora o que eu falei. Ele não vai escorregar, não vai comprimir a medulha, não vai ficar paralítico, eu falei sem pensar, desculpa.
RTP1_HD;2024-10-02 13:43:25.0;2024-10-02 13:43:37.0;;hotel, câmeras, recepção, corredores, segurança, turnos, andares;Esse hotel tem câmeras espalhadas na recepção, nos corredores, segurança que se reveza em turnos em todos os andares.
RTP1_HD;2024-10-02 13:44:15.0;2024-10-02 13:44:21.0;;maravilha, amigo, querido;Que maravilha! Vamos, vamos, vamos, vamos ver o meu amigo querido.
RTP1_HD;2024-10-02 13:44:23.0;2024-10-02 13:44:42.0;;felicidade, volta, amigo, querido, hospital, abraço, Norma;Que felicidade ter você de volta, meu amigo querido. Meu amigo. Eu acho que vou passar pelos mais vinte de um ano. Eu vou pro hospital pra ter esse abraço todo. Já abraçou a Norma. Tem muita gente querendo te abraçar.
RTP1_HD;2024-10-02 13:44:42.0;2024-10-02 13:45:02.0;;casa, rancicinho, bichinhos de pelúcia, beijinho, peito;É só. Essa casa não é a mesma sem você, seu rancicinho. Você não vai me bater com aqueles bichinhos de pelúcia teu não. Não, não, não. Hoje é só beijinho. Beijinho, beijinho. Beijinho, beijinho. Oh, oh, oh. Olha seu peito. Oh, minha. Olha essa.
RTP1_HD;2024-10-02 13:45:02.0;2024-10-02 13:45:08.0;;comer, faço, comida, hospital;Diz o que você quer comer que eu faço. Olha, até que a comida do hospital não era tão ruim.
RTP1_HD;2024-10-02 13:45:09.0;2024-10-02 13:45:15.0;;;Mas nada se compara ao tempero da Yara.
RTP1_HD;2024-10-02 13:45:15.0;2024-10-02 13:45:22.0;;;Sem sal, sem nada, você continua mentiroso, hein, Pedro? Você continua implicante, injusto com a minha vida!
RTP1_HD;2024-10-02 13:45:33.0;2024-10-02 13:45:39.0;;;para expressar meu contentamento em estar aqui com vocês.
RTP1_HD;2024-10-02 13:45:43.0;2024-10-02 13:45:52.0;;Pedro, bem-vindo, Boa;Meu Pedro, meu Pedro, seja muito bem-vindo. Boa, boa, boa, boa, boa, boa, boa, boa.
RTP1_HD;2024-10-02 13:45:52.0;2024-10-02 13:46:27.0;;;das enfermeiras abaixo dela. Ah, louco! Eu já estava falando com o Silvio, um das enfermeiras do hospital. Isso, você não tem. Mas quando era turno de enfermeiro, isso aqui fazia piraça, né? Ah, louco! Eu agora mesmo é negócio de enfermeiro, eu prefiro... Silvio! Meu querido, seu Pedro, meu querido. Assim que o senhor estiver liberado pelo médico, nós vamos, ó... Ó, ó, cobrimos. Vamos voltar a fazer aula de dança, hein? Tava com saudade de subir um bolejo sensual.
RTP1_HD;2024-10-02 13:46:31.0;2024-10-02 13:46:40.0;;;Toda que surgiu esta... Deudade? É só assim de aluna de dança aqui da casa de Efeliz.
RTP1_HD;2024-10-02 13:46:54.0;2024-10-02 13:47:24.0;;;Mas você é um colírio para os meus olhos. Ah, o senhor é muito gentil. É muito gentil. Cuidado com o coração, Bento. Você pode passar mal na frente da aluna nova. Eu estou com o meu coração muito mais forte. Doido e esperando um novo amor. Tchau, seu velho. Beijão. Opa!
RTP1_HD;2024-10-02 13:47:27.0;2024-10-02 13:47:41.0;;sorry, thinking, bad ones, rubbish, planned, lazy, waiting, wall, little pig, little frog, nut;I'm sorry but I'm just thinking of the bad ones Just some rubbish I know they don't sound the way I planned them to be You'll be lazy waiting around the wall The little pig and the little frog and the little frog With a nut
RTP1_HD;2024-10-02 13:47:47.0;2024-10-02 13:49:11.0;Family and Relationships;Serena, eliminar, mama, filho, fome, campo de futebol, regime, Luíde, Sérgio, morreu, Luigi, nossa filha, fascina, poderosa, Bibiana, vida fácil, jogador de futebol, Naranjá, programa, garota de programa, vestido, família, superprotetores, dramáticos, Dona Serenata, leoa, namorada, Dinamarado;Serena, eu preciso falar uma coisa. Não venha me eliminar. Eu sou na mama, não vou deixar meu filho cair duro, ter fome no meio de um campo de futebol. Mas cair duro foi de vergonha, isso sim. Onde já se viu horas sem comer, nosso filho não precisa de regime, Luíde. Bem, bem, bem, bem. Eu sou na mama, eu amo, eu cuido. Serena. O que passa, Luíde? Eu tenho uma coisa muito mais importante pra falar com você. Me escuta, por favor, Sérgio. Me escuta. Alguém morreu. Alguém morreu, Luigi. Fala, Luigi. Nossa filha! Eu não acredito! Ela me fascina. Eu me conversava o tempo todo como se fosse... Me humilha. Agora imagina se essa tal de poderosa Leva a nossa bambina, nossa Bibiana pra vida fácil. Pra vida fácil! Um jogador de futebol e o Naranjá está de programa! Meu coração não aguenta! Acredito que o papai realmente achou que você fosse virar garota de programa. Ela falou horas no meu ouvido. Coitada da poderosa, gente. Eu só queria que eu desenhasse, que eu fizesse um vestido pra ela. Qual o problema? Desculpa a nossa família, tá? Nossos pais são superprotetores e muito, muito dramáticos. É, eu percebi. Dona Serenata vai aparecer numa leoa, protegendo a filhote. Pois é. Você vai ter que ser mais firme quando ela descobrir que você é minha namorada. É. Dinamarado, Dinamarado eu...
RTP1_HD;2024-10-02 13:49:51.0;2024-10-02 13:50:00.0;Crime, Law & Justice;Fonseca, investigação, morte, Luciano, confiável, batida;Tudo resolvido, o Fonseca vai conduzir pessoalmente a investigação sobre a morte do Luciano. O Fonseca é bem confiável. Agiu corretíssimo comigo na batida.
RTP1_HD;2024-10-02 13:50:06.0;2024-10-02 13:50:13.0;Personal Celebrations & Life Events;refazer, relação, Fernanda, fecho de aniversário, organizando;Agora é focar em refazer minha relação com a Fernanda. Eu só acho que esse fecho de aniversário que você tá organizando pra ela... vai dar certo.
RTP1_HD;2024-10-02 13:50:17.0;2024-10-02 13:50:24.0;;Beto, pivetes, abalado, Confia;O Beto também era muito ligado nesses pivetes, ficou abalado com o que aconteceu. Confia nele.
RTP1_HD;2024-10-02 13:50:26.0;2024-10-02 13:50:32.0;;Fernanda, Tubirix, confia, pessoas, ingênua;O bom é que a Fernanda não é igual a você, Tubirix. Ela confia nas pessoas, é ingênua.
RTP1_HD;2024-10-02 13:50:40.0;2024-10-02 13:50:47.0;;Ramiro, desespero, olhar, Fernando;Conheci o Ramiro há muitos anos, mas nunca... nunca vi tanto desespero no olhar. Ele é um demais, né, Fernando?
RTP1_HD;2024-10-02 13:51:00.0;2024-10-02 13:51:06.0;;trabalho, vida, questões, Fernanda;Vamos voltar ao trabalho. Vamos, vida que segue. E por questões óbvias, a Fernanda não...
RTP1_HD;2024-10-02 13:51:45.0;2024-10-02 13:51:52.0;;afeto, ensinar, princípios;Infelizmente, não tiveram ninguém para lhes dar afeto, ensinar alguns princípios.
RTP1_HD;2024-10-02 13:52:34.0;2024-10-02 13:52:48.0;;morte, Tubias, assassino, Pedro Antônio Sim, defender, bandido;Mas daí você achar que ele foi capaz de ordenar a morte dessas pessoas? Não, o nosso Tubias não é um assassino. Vó, ele falou pro Pedro Antônio Sim que queria me defender de bandido, de gente que queria se aproveitar de mim.
RTP1_HD;2024-10-02 13:52:55.0;2024-10-02 13:53:02.0;;transtornado, irmão, pai, preconceito, Pedro Antônio, pobre;Transtornado? Você sabe que seu irmão e seu pai têm um enorme preconceito contra Pedro Antônio, porque ele é pobre. Eu sei disso.
RTP1_HD;2024-10-02 13:53:10.0;2024-10-02 13:53:16.0;;;Bom, Raiva, assim, eu sei, eu tô tão confuso do que pensar, tô tão triste.
RTP1_HD;2024-10-02 13:53:35.0;2024-10-02 13:54:00.0;;;Não, eu acho melhor ele mesmo vir pegar. Assim que o mercado fechar, o Antônio Junior e o Zé Antônio eles vêm pegar. Não, tranquilo. O pai de vocês soube da briga com o Tobias lá no box de vocês? Ah, não tinha nem como não saber, né? Quando o pai chegou, tava cheio de queijo lá largado no chão. Aí só faltou tirar o cor de Zé Antônio. Ai, tadinho. Ai, fiquei muito mal com o que aconteceu. Talvez eu não podia ter ajudado aquela...
RTP1_HD;2024-10-02 13:54:43.0;2024-10-02 13:55:03.0;;;Desculpa, eu estou sendo indiscreto, eu estou sendo invasivo com você. Desculpa, nada a ver eu te perguntar isso, verdade? Você se desculpou? Não, não, não, assim, eu nunca soube de nada, pelo menos enquanto a gente namorava, não. E também se ele se envolvesse com esse tipo de mulher, ele jamais contaria, não é mesmo? Acho que não, né?
RTP1_HD;2024-10-02 13:55:03.0;2024-10-02 13:55:09.0;;;É, não. Mas, assim, por que você está me perguntando essas coisas?
RTP1_HD;2024-10-02 13:55:09.0;2024-10-02 13:55:16.0;;;Só para conhecer, eu queria entender, sabe, um pouco, mapear a personalidade de Tobias e só isso.
RTP1_HD;2024-10-02 13:55:21.0;2024-10-02 13:55:28.0;;desculpa, história, espelhentado;Tá bom. Tá. E desculpa mais uma vez aí de ficar falando essa história. Ah, vai ficar. Estou meio espelhentado. Não tem problema, tudo bem.
RTP1_HD;2024-10-02 13:55:43.0;2024-10-02 13:57:05.0;;Antônio Junior, roupas, presente, seu Bento, pedido de desculpa, dona Serena, estilista, Canella, queijo de limão, pizza, Zé Tony, pizzas gigantes, Miguel;Muito obrigado, bote sempre. Não tinha nada que tivesse saído mais cedo. Será que o destrambelhado do Antônio Junior foi? O Antônio Junior foi lá dar uma força pra ele pegar as roupas dele que ele esqueceu lá na casa dos senhores e das senhoras? Relaxa, pai. O Antônio Junior foi comprar um presente pro seu Bento como pedido de desculpa. A gente vai se encontrar lá depois. Eu não sei se a dona Serena vai gostar de você ter pedido pra filha dela fazer um bichinho pra você. Ué? Mas a moça não é estilista? Eu vou pagar. Não, não é por isso. E se eu podia ter impedido? Te dava de presente. Até a Canella, cagou ela me enforcando no pescoço. É, tô fora. Ó, eu vou comprar um queijo de limão, gente. Tranquilo, tá? Aqui é queijo, acabou o queijo? Não, pra fazer pizza, quero fazer pizza no fim de semana. Eu... Não olha com essa cara de medo não, hein? Pizza eu sei fazer. Sabe? Acho que eu sei. Ah, sabe. Oh, seu gente, eu quero queijo pra pizza, bem? Aqui... Aqui tem tudo que é tipo de queijo. E você não vai comprar aqui, não. Aqui tu leva de graça. Zé Tony, serve aqui a poderosa. Vai querer quanto? E eu não sei calcular muito bem não, mas tem que dar pra 4 pizzas gigantes. Gosta tanto assim de pizza? Não, é que... Uma é pra eu dividir com o Miguel e as outras 3 são pra vocês. Eu faço questão, hein? Vale a porrita essa porra. Isso é porrita. Tu vai lá pegar. Vai, filho. Vai, filho.
